Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Host,lat_lon,isolation_source,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Scientific_Name,Submitter_Id,ENA_first_public,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),geographic_location_(country_and/or_sea),source_material_id,isolate,env_broad_scale,env_local_scale,env_medium,Location_Province,ArrayExpress-SPECIES,common_name,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,external_id,INSDC_first_public,INSDC_last_update,sample_description,samp_mat_process,Sample_Barcode,Sample_index,strain,ref_biomaterial,source_uvig,virus_enrich_appr,host_subject_id,Host_Age,host_sex,host_common_name,isol_growth_condt,propagation,project_name,broad-scale_environmental_context,environmental_medium,geographic_location_(latitude),geographic_location_(longitude),local_environmental_context,collected_by,tissue,Broker_name,env_biome,env_feature,env_material,No_of_samples,Biological_Replicate,host_scientific_name,lab_host,host_taxid,host_tissue_sampled,specimen_voucher,misc_param,exp_id,expected_source,host_body_product,host_tot_mass,manuscript_id,samp_capt_status,samp_collect_device,fasta_file (run),sample_type,sex,BREED,Cultivar,dev_stage,ecotype,sub_species,samp_size,Library_ID,rel_to_oxygen,Detail_ID,replicate,SUBMISSION_TOOL (exp),SUBMISSION_TOOL (run),submission_tool,SUBMISSION_TOOL_VERSION (exp),SUBMISSION_TOOL_VERSION (run),SUBMISSION_TOOL_VERSION,genbank_accession,sequencing_approach,matrix_type,organism_spiked_and_spike_in_level,Host_disease,virus_enrich_app,experimental_factor,sample_ID,specific_host,additional_component_added_to_sample,altitude,BIOME,env_package,feature,Investigation_type,Label,material,sample_comment,spike_in_level_of_influenza_a_virus
SRR35726447,RNA-Seq,252,1672788003,SAMN50551784,672495643,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775711,DNBSEQ-T7,Y22110000552804,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:17:00Z,1,A2084,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726448,RNA-Seq,229,2461537089,SAMN50551783,965409892,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775710,DNBSEQ-T7,Y22110000552803,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2083,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726449,RNA-Seq,265,4445018650,SAMN50551782,1754028573,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775709,DNBSEQ-T7,Y22110000552802,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:19:00Z,1,A2082,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726450,RNA-Seq,261,3792612249,SAMN50551781,1505493425,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775708,DNBSEQ-T7,Y22110000552801,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:19:00Z,1,A2081,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726451,RNA-Seq,287,5886293211,SAMN50551780,2307043084,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775707,DNBSEQ-T7,Y22110000552800,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:20:00Z,1,A2080,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726452,RNA-Seq,257,4162015464,SAMN50551779,1654539308,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775706,DNBSEQ-T7,Y22110000552799,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:20:00Z,1,A2079,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726453,RNA-Seq,278,2022545111,SAMN50551778,780859558,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775705,DNBSEQ-T7,Y22110000552798,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2078,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726454,RNA-Seq,256,3088058455,SAMN50551777,1235708096,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775704,DNBSEQ-T7,Y22110000552797,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2077,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726455,RNA-Seq,278,25694131228,SAMN50551426,9802880410,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775703,DNBSEQ-T7,Y22110000552120,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:36:00Z,1,A1400,SRP620618,PRJNA1304170,2022-06-24,China,Asia,China: ZhengJiang,Metagenome or environmental,Pipistrellus abramus,30.9 N 119.7 E,Anal swab A1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726456,RNA-Seq,262,5180449040,SAMN50551776,2086141511,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775702,DNBSEQ-T7,Y22110000552796,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:21:00Z,1,A2076,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726457,RNA-Seq,274,683157344,SAMN50551775,272628398,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775701,DNBSEQ-T7,Y22110000552795,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:17:00Z,1,A2075,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726458,RNA-Seq,267,6507121831,SAMN50551774,2598660495,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775700,DNBSEQ-T7,Y22110000552794,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:23:00Z,1,A2074,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726459,RNA-Seq,268,2681422036,SAMN50551773,1061026651,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775699,DNBSEQ-T7,Y22110000552793,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:19:00Z,1,A2073,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726460,RNA-Seq,267,4340258270,SAMN50551772,1735840941,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775698,DNBSEQ-T7,Y22110000552792,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:21:00Z,1,A2072,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726461,RNA-Seq,266,8117339370,SAMN50551771,3225470209,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775697,DNBSEQ-T7,Y22110000552791,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:24:00Z,1,A2071,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726462,RNA-Seq,265,4963841081,SAMN50551770,1983422579,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775696,DNBSEQ-T7,Y22110000552790,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:21:00Z,1,A2070,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Pipistrellus abramus,31.3 N 118.4 E,Anal swab A2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726463,RNA-Seq,269,21392247084,SAMN50551769,8503284406,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775695,DNBSEQ-T7,Y22110000552789,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:37:00Z,1,A2069,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Cnephaeus pachyomus,31.3 N 118.4 E,Anal swab A2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726464,RNA-Seq,258,1289184533,SAMN50551768,521045128,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775694,DNBSEQ-T7,Y22110000552788,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2068,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Cnephaeus pachyomus,31.3 N 118.4 E,Anal swab A2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726465,RNA-Seq,271,21633690335,SAMN50551767,8521389497,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775693,DNBSEQ-T7,Y22110000552787,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:36:00Z,1,A2067,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Cnephaeus pachyomus,31.3 N 118.4 E,Anal swab A2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726466,RNA-Seq,269,2341216713,SAMN50551425,905701819,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775692,DNBSEQ-T7,Y22110000552119,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:19:00Z,1,A1399,SRP620618,PRJNA1304170,2022-06-24,China,Asia,China: ZhengJiang,Metagenome or environmental,Pipistrellus abramus,30.9 N 119.7 E,Anal swab A1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726467,RNA-Seq,281,3135246774,SAMN50551766,1242154091,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775691,DNBSEQ-T7,Y22110000552786,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2066,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Cnephaeus pachyomus,31.3 N 118.4 E,Anal swab A2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726468,RNA-Seq,282,7014386505,SAMN50551765,2761720755,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775690,DNBSEQ-T7,Y22110000552785,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:23:00Z,1,A2065,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Cnephaeus pachyomus,31.3 N 118.4 E,Anal swab A2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726469,RNA-Seq,280,5015275451,SAMN50551764,1991129517,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30775689,DNBSEQ-T7,Y22110000552784,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:21:00Z,1,A2064,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR35726470,RNA-Seq,267,1965611777,SAMN50551763,785253305,"BGI RESEARCH, BEIJING",public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX30776303,DNBSEQ-T7,Y22110000552783,PAIRED,RANDOM PCR,METATRANSCRIPTOMIC,metagenome,DNBSEQ,2026-04-01T00:00:00Z,2025-10-02T16:18:00Z,1,A2063,SRP620618,PRJNA1304170,2022-07-20,China,Asia,China: AnHui,Metagenome or environmental,Nyctalus plancyi,31.3 N 118.4 E,Anal swab A2063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
